x_data,y_data,time
380,500,2022-05-27 01:39:45.659351
390,500,2022-05-27 01:39:45.682489
400,500,2022-05-27 01:39:45.705793
410,500,2022-05-27 01:39:45.728857
420,500,2022-05-27 01:39:45.751970
430,500,2022-05-27 01:39:45.775303
440,500,2022-05-27 01:39:45.798336
450,500,2022-05-27 01:39:45.821463
460,500,2022-05-27 01:39:45.844716
470,500,2022-05-27 01:39:45.867941
480,500,2022-05-27 01:39:45.891016
490,500,2022-05-27 01:39:45.914309
